active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP Size,DP Size,Precision,Batch Size
66156.01739901208,66156.01739901208,333.2744659949622,464.91,311.686,424.0954,333.2744659949622,464.91,311.686,424.0954,91.272040302267,100.0,91.0,98.0,75075.25,75075.25,75075.25,75075.25,75075.25,75075.25,75075.25,75075.25,91.272040302267,100.0,91.0,98.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,196.88116931915283,6.0341619844436645,5.3105175495147705,13.759133791923523,34.29127597808838,0.20913481712341309,0.094982985496521,0.05854463577270508,0.33517909049987793,1.2020797729492188,0.027623414993286133,2823.6219945384064,1133.6381268550685,1689.9838676833378,119.00319363469447,296.40855137734366,198.8303210419747,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,32
54506.35876841235,54506.35876841235,351.6475516129032,463.601,344.953,425.6236,351.6475516129032,463.601,344.953,425.6236,90.13548387096775,100.0,90.0,98.0,74857.14032258064,74857.25,74857.25,74857.25,74857.14032258064,74857.25,74857.25,74857.25,90.13548387096775,100.0,90.0,98.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,153.50491404533386,9.17827171421051,8.118667006492615,20.7609152674675,50.49201416969299,0.4310872554779053,0.12686779284477234,0.0800635814666748,0.3470020294189453,1.2376375198364258,0.036566972732543945,3621.499698933569,1453.9729974643403,2167.526701469229,98.04747960744633,244.21286949537776,163.81755188477112,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,64
51882.03621358538,51882.03621358538,373.2240107913669,444.247,397.48350000000005,427.93760000000003,373.2240107913669,444.247,397.48350000000005,427.93760000000003,88.56834532374101,100.0,89.0,100.0,75019.55215827338,75037.25,75037.25,75037.25,75019.55215827338,75037.25,75037.25,75037.25,88.56834532374101,100.0,89.0,100.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,137.3102617263794,15.900794741868973,13.87150514125824,35.45493539571762,78.153067111969,0.7382879257202148,0.17599184489250183,0.11737942695617676,0.36146545410156244,1.310985803604126,0.05379986763000488,4048.626759650256,1625.4575382338041,2423.169221416452,93.32677879396849,232.45473051715732,155.93021348973443,Qwen/Qwen3-14B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,128
153884.913027899,153884.913027899,356.619449594438,506.663,337.125,435.7258,356.619449594438,506.663,337.125,435.7258,94.93742757821553,100.0,95.0,100.0,74999.25,74999.25,74999.25,74999.25,74999.25,74999.25,74999.25,74999.25,94.93742757821553,100.0,95.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,429.73913741111755,6.700688272953033,5.896442532539368,14.957202327251434,37.90526223182678,0.3867452144622803,0.17798903036117553,0.11002624034881592,0.47471301555633544,1.9292044639587402,0.06973767280578613,1661.8453797397237,518.3237471501415,1143.5216325895824,215.4768021562381,690.8599694173536,313.14591512669307,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,16
116555.30464982652,116555.30464982652,365.37254702194355,491.509,352.399,436.4067,365.37254702194355,491.509,352.399,436.4067,94.29467084639498,100.0,94.0,100.0,75009.25,75009.25,75009.25,75009.25,75009.25,75009.25,75009.25,75009.25,94.29467084639498,100.0,94.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,317.43562483787537,9.746903327941894,8.709328532218933,21.653131282329557,55.39756536483765,0.4205334186553955,0.21693267488479615,0.12117743492126465,0.5958714008331297,2.848235607147217,0.07414913177490234,2249.7789917711493,701.6981793198623,1548.0808124512869,163.20615079229657,523.2702324185007,237.18255948081975,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,32
100165.97897402025,100165.97897402025,383.02947992351824,493.036,398.545,438.28999999999996,383.02947992351824,493.036,398.545,438.28999999999996,93.68260038240918,100.0,94.0,100.0,75031.25,75031.25,75031.25,75031.25,75031.25,75031.25,75031.25,75031.25,93.68260038240918,100.0,94.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,259.61458373069763,15.59330480647087,13.541354537010193,34.39012976884841,87.51745772361755,0.6092278957366943,0.30985111761093137,0.16605794429779053,1.4489045143127441,2.8453965187072754,0.08185768127441406,2750.8470045766367,857.979535660662,1892.8674689159748,140.2570558054501,449.69103084267255,203.83133429522087,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,64
95601.29922359443,95601.29922359443,386.9917469635628,465.717,401.262,433.20105,386.9917469635628,465.717,401.262,433.20105,93.58502024291498,100.0,94.0,100.0,75091.25,75091.25,75091.25,75091.25,75091.25,75091.25,75091.25,75091.25,93.58502024291498,100.0,94.0,100.0,491416,491.416,284.0,1336.1499999999999,5034,187,222744,222.744,198.0,497.04999999999995,1191,11,245.4081208705902,28.6194965467453,24.742044925689697,64.52724359035491,138.84574484825134,1.345837116241455,0.44103773427009585,0.23758888244628906,1.4558029174804688,2.845409393310547,0.11020803451538086,2910.091147214294,907.6472254048123,2002.4439218094817,133.86537921977487,429.1980893922819,194.54250415858343,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,128
191372.402018126,191372.402018126,343.88072057502245,486.08,330.771,412.781,343.88072057502245,486.08,330.771,412.781,95.91644204851752,100.0,96.0,100.0,76131.25,76131.25,76131.25,76131.25,76131.25,76131.25,76131.25,76131.25,95.91644204851752,100.0,96.0,100.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,554.9922721385956,8.640514838218689,7.673779368400574,19.28975790739059,48.66750144958496,0.38658571243286133,0.18175413703918458,0.08683335781097412,0.6238757729530331,2.862215995788574,0.03990817070007324,1001.668001354032,402.1533473609581,599.5146539930738,344.24573771334263,857.4339672484946,575.165156970378,Qwen/Qwen3-32B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,16
141365.62536507534,141365.62536507534,358.3260659062104,472.997,348.958,415.85919999999993,358.3260659062104,472.997,348.958,415.85919999999993,95.72623574144487,100.0,95.0,100.0,76149.25,76149.25,76149.25,76149.25,76149.25,76149.25,76149.25,76149.25,95.72623574144487,100.0,95.0,100.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,392.76942348480225,12.022446350574494,10.605698227882385,27.402516853809352,69.00011658668518,0.3850748538970947,0.2161688995361328,0.11414206027984619,0.837525749206543,2.9646401405334473,0.04103231430053711,1415.3800340863615,568.251973434577,847.1280606517845,254.29222540927861,633.3812384183813,424.8709910409026,Qwen/Qwen3-32B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,32
118895.47941986704,118895.47941986704,383.52000645161286,490.915,396.557,433.86879999999996,383.52000645161286,490.915,396.557,433.86879999999996,94.60645161290323,100.0,95.0,100.0,76055.25,76055.25,76055.25,76055.25,76055.25,76055.25,76055.25,76055.25,94.60645161290323,100.0,95.0,100.0,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,308.34437108039856,18.391419071912765,16.056383728981018,41.76583447456358,100.9563455581665,0.7490732669830322,0.29211342000961305,0.16766357421875,0.9477641582489014,3.0925028324127197,0.06901741027832031,1802.912756448693,723.8400338490509,1079.072722599642,213.87233264594246,532.7049330615212,357.33750719771535,Qwen/Qwen3-32B,vLLM,NVIDIA A100-SXM4-80GB,1,1,1,1,fp8,64
