Model Name,FrameWork,Hardware type,Count,Precision,Batch Size,In tokens,Out tokens,TTFT,Latency,Power Avg,Power Avg (Active),Power Peak,Power Peak (Active),Energy,Energy (Active)
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,1024,1024,321.98106590658426,26.925728453323245,407.8251574555075,243.3134814814816,424.051,259.201,11172.601812384606,6569.465175265313
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,2048,2048,637.2212814167142,67.68829347519204,439.4531678769778,274.8446029411765,601.206,436.079,30044.161944693325,18689.435401539085
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,128,128,101.01870587095618,3.045897601172328,383.7747142857143,218.64771428571427,415.547,250.42,1504.851166772127,765.2671003949641
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,256,256,165.02418601885438,6.193418205250055,407.8201375,242.705,500.048,334.866,2812.4629491393566,1577.5827820045947
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,128,128,164.61907513439655,3.2244894010946155,429.24217857142855,264.0754285714285,568.724,403.22,1664.009819009781,924.2642672789098
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,256,256,319.6915537118912,7.396008089184761,413.996093627451,248.95373333333336,433.962,268.513,3266.488755522728,1867.1530606865888
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,128,128,319.9208853766322,3.870830719359219,420.855775,256.306375,442.913,278.11,1844.323115840435,1025.225564638853
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,256,256,622.0120377838612,9.61819054093212,449.561545021645,285.2849,593.624,428.821,4656.375110010624,2852.849349850177
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,128,128,24.93178704753518,3.064622660167516,474.0742392857143,369.2158392857143,557.014,452.014,1889.958255926132,1391.5841806807518
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,256,256,33.70185801759362,5.836894358042628,506.25680311355313,401.53066025641033,736.65,631.65,3274.5505275626183,2514.9994150376324
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,512,512,44.68878172338009,11.756895113736393,492.8766506410256,388.3914583333333,509.33,404.654,6146.349233133793,4761.627559094668
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,1024,1024,102.80434368178248,24.548333653248847,518.9926976923078,414.6101400000001,741.105,636.6990000000001,13215.488689225436,10475.127829094889
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,2048,2048,165.51215900108218,40.42619574815035,551.2587243282072,446.8502303523036,754.6859999999999,650.01,22571.16092434406,18211.793728339195
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,128,128,28.028415981680155,2.9852406792342663,530.3791289682539,425.9190178571428,689.564,584.888,2096.00363816452,1599.5190505943297
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,256,256,54.93070604279637,5.977627704851329,533.9970494505494,429.5510494505494,758.2239999999999,653.548,3720.866410830259,2911.107298639536
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,512,512,95.2561181038618,12.229153420776129,543.6118718355718,439.16845384615385,723.222,618.276,7045.362700124502,5608.945012672901
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,1024,1024,164.57353625446558,23.792270538862795,581.4813365406164,477.0438392857144,737.883,632.883,14217.262621615171,11579.900797442677
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,2048,2048,326.9227650016546,53.04284145915881,605.1914136649297,500.8267577016269,770.746,666.34,32638.4746022532,26924.18626851488
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,128,128,54.6382861211896,3.0616486188955605,574.1302341269841,469.75367857142857,631.5339999999999,527.1279999999999,2274.200389642,1778.09186474967
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,256,256,101.46066593006252,6.102310340851545,582.1492723443224,477.729489010989,629.453,524.453,4052.097408294916,3242.5248213713166
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,128,128,25.22434713318944,3.1092110932804644,720.3707345238095,720.3707345238095,793.45,793.45,3055.287437777757,3055.287437777757
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,256,256,33.96635316312313,5.990354559849948,742.6357027930402,742.6357027930402,964.212,964.212,5393.618844967842,5393.618844967842
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,512,512,55.61993503943086,11.886470722034574,752.3312573076923,752.3312573076923,845.191,845.191,9576.617305577278,9576.617305577278
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,1024,1024,83.8349680416286,23.636799851898104,824.3923311604642,824.3923311604642,1657.849,1657.849,20397.04836768389,20397.04836768389
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,2048,2048,165.7229675911367,27.191892127972096,870.4117396594937,870.4117396594937,925.208,925.208,24580.362965937613,24580.362965937613
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,128,128,30.832088086754084,3.02951148012653,851.005848015873,851.005848015873,893.471,893.471,3648.763263850212,3648.763263850212
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,256,256,53.39644988998771,6.035789941903204,853.2006324175825,853.2006324175825,908.305,908.305,6204.184365366458,6204.184365366458
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,512,512,88.55823474004865,12.206689734943213,799.0982477818477,799.0982477818477,1365.98,1365.98,10581.105655441525,10581.105655441525
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,1024,1024,188.90204513445497,24.46151120122522,874.1342167617179,874.1342167617179,1571.04,1571.04,22501.888305339573,22501.888305339573
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,2048,2048,411.4056769758463,53.42922726925463,993.9469861016494,993.9469861016494,1490.549,1490.549,53923.48943284988,53923.48943284988
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,128,128,44.72709493711591,3.119631006848067,879.5965373015873,879.5965373015873,941.217,941.217,3787.353926571607,3787.353926571607
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,256,256,101.9469453021884,6.226681197993457,888.8505928113553,888.8505928113553,1489.686,1489.686,6460.0431169779295,6460.0431169779295
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,512,512,161.5923149511218,12.416300089098511,963.6424969230768,963.6424969230768,1609.967,1609.967,12768.44814285326,12768.44814285326
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,128,128,25.851787999272343,3.0065980115905404,335.51887182539684,168.91028571428572,353.251,186.382,1339.408201723814,591.1861235840321
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,256,256,34.811093006283045,5.742729293182492,340.30132142857144,174.22974999999997,372.159,205.883,2206.2679122173786,1045.378701410055
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,512,512,57.043169159442186,11.407004442065954,342.4220171627648,176.85895652173917,351.46500000000003,185.189,4101.799803814172,2033.878168019295
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,1024,1024,84.04172118753195,22.604302576743063,358.3348880374999,193.2958695652174,371.613,206.153,8404.947193243266,4445.805276034117
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,2048,2048,169.64698024094105,47.404112386051565,388.8695366547121,224.37936842105265,570.684,405.55,18633.693533332345,10658.021549967529
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,128,128,28.5073877312243,2.857615737244487,378.0926666666667,213.42283333333333,534.3109999999999,369.447,1296.5401223146914,640.2685434551239
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,256,256,45.45624461025,5.748928945045918,343.99819761904763,179.42075,356.556,191.907,2226.115801561594,1076.524632584095
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,512,512,93.02092203870416,11.80923888226971,369.2970638176638,204.67766666666668,540.815,375.836,4593.719432781696,2456.13213440609
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,1024,1024,174.52383087947965,24.18408520705998,384.0800079724197,219.75185714285712,397.8960000000001,232.973,9571.615522973298,5383.920975168466
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,2048,2048,324.4588547386229,60.93753861123696,405.2911068965447,240.9083770491804,418.2130000000001,252.752,24884.183474843023,14695.412999637128
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,128,128,45.35647109150887,2.8726205001585186,394.9386666666667,230.41066666666669,579.388,414.86,1346.1561568398477,691.2320928902627
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,256,256,83.25592568144202,5.776573359034956,359.14135714285715,194.6365,381.463,216.935,2316.165339751244,1167.8191430096626
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,512,512,168.64301497116685,12.237399679142982,397.37932,232.87732,524.0730000000001,359.545,5128.55606205678,2910.966771796942
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,1024,1024,319.18854592368007,30.71034633507952,403.11529480286737,238.5673225806452,416.732,251.882,12657.908034258366,7395.588268865346
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,2048,2048,644.5777527987957,87.77782303001732,426.8303441356483,261.6664090909091,591.08,425.631,37722.715738779305,23026.64697649312
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,128,128,83.61893193796277,2.8608000450767577,393.28399999999993,227.862,445.884,280.435,1341.6255792031288,683.586
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,256,256,162.2869628481567,6.350165366195142,417.1479605769231,251.7099230769231,560.875,395.371,2873.253266456365,1636.114556242466
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,128,128,171.07058688998222,3.286251659039408,433.209,267.778,565.748,400.299,1678.0142777256965,937.223175875902
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,256,256,316.43768819049,8.246387114282697,424.8449520123839,259.26429411764707,441.766,276.048,3773.0472957811353,2203.746625455617
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,128,128,26.53818624094129,3.370538176037371,427.52023214285714,323.30323214285715,665.4839999999999,561.078,1716.081127231598,1220.7851024036408
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,256,256,28.505112044513226,5.711895640939474,464.65959615384617,360.50559615384617,619.42,515.014,3006.666237326384,2251.300162842512
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,512,512,57.21354670822621,11.541059102863072,477.9636782051281,373.8297166666666,744.257,640.121,5963.653418710708,4583.632694558143
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,1024,1024,87.73326501250267,22.99116064282134,509.4223768870314,405.3005483156029,897.4469999999999,793.0409999999999,12206.764584467648,9629.497686751842
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,2048,2048,171.91779101267457,47.39005505293608,550.9970838577713,446.9812128289473,636.7829999999999,532.377,26416.39545348239,21345.343433903217
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,128,128,28.57944183051586,2.9424642119556665,511.4739880952381,407.405238095238,665.728,561.592,1766.5351213974952,1323.9810963358875
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,256,256,45.297144912183285,5.82223479822278,493.9124798534798,389.8070512820513,513.4209999999999,409.285,3201.542812685251,2446.5257013225555
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,512,512,82.89979305118322,11.701776198111476,530.248752948718,426.14536833333335,558.804,454.668,6609.121336838007,5229.498125980377
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,1024,1024,170.43510684743524,24.154594488907605,579.1984711312218,475.10622,777.6039999999999,673.198,14448.765378642556,11768.130994361876
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,2048,2048,324.57798114046454,60.41801369516179,600.5412286727094,496.3947341146186,756.471,652.065,36591.6724572165,30160.354987973216
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,128,128,45.44306872412562,2.889563316013664,591.360244047619,487.000619047619,776.624,672.2180000000001,2034.350128890991,1590.4975917141437
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,256,256,83.19041784852743,5.83746501384303,567.4693928571428,463.1409166666666,588.423,484.01700000000005,3667.9585969455247,2911.265059781313
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,512,512,162.24272083491087,12.186379259917883,599.3044411965811,494.9455523076923,620.731,516.325,7758.697907310725,6323.438596146583
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,1024,1024,318.67269799113274,30.600628710817546,642.6284183594519,538.2671392729135,914.64,809.9100000000001,20197.834306305413,16831.856733128312
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,128,128,28.1519521959126,3.1584506081417203,687.1640293650794,687.1640293650794,812.059,812.059,2911.9265266480443,2911.9265266480443
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,256,256,34.79117900133133,5.997207348234952,703.4198507783883,703.4198507783883,731.768,731.768,5098.9441313729285,5098.9441313729285
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,512,512,56.97539588436484,11.988280629739164,759.7372044770044,759.7372044770044,1270.635,1270.635,10066.333014364242,10066.333014364242
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,1024,1024,100.04331823438406,24.0096041020006,816.9254138695478,816.9254138695478,1391.396,1391.396,20629.35594935179,20629.35594935179
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,1,2048,2048,184.7791289910674,50.24433558899909,887.1631476460738,887.1631476460738,1622.999,1622.999,45459.66773373223,45459.66773373223
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,128,128,32.23741613328457,3.024871387984604,805.5032916666667,805.5032916666667,890.3789999999999,890.3789999999999,3431.084543967486,3431.084543967486
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,256,256,54.5269288122654,6.043241851963103,868.7065056776556,868.7065056776556,1413.004,1413.004,6319.00513274908,6319.00513274908
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,512,512,86.47327125072479,12.012441792991012,884.1181873178673,884.1181873178673,922.932,922.932,11730.608928328753,11730.608928328753
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,1024,1024,163.09750312939286,24.41302947700024,974.722365835257,974.722365835257,1628.736,1628.736,24621.18083476281,24621.18083476281
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,2,2048,2048,325.4064628854394,60.404218558222055,993.0208010013628,993.0208010013628,1638.896,1638.896,60822.4323690343,60822.4323690343
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,128,128,45.579494908452034,2.988392255268991,939.2228662698412,939.2228662698412,965.156,965.156,4039.5754766244886,4039.5754766244886
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,256,256,99.26918195560576,6.018493814859539,950.237650228938,950.237650228938,993.7,993.7,6929.898012814521,6929.898012814521
meta-llama/Llama-2-7b-hf,Accelerate,NVIDIA A100-SXM4-40GB,4,torch.float16,4,512,512,161.695783957839,12.40365409012884,990.54395987383,990.54395987383,1032.3870000000002,1032.3870000000002,13150.048807210209,13150.048807210209
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,128,128,25.01747896894813,3.235440535005182,339.97439999999995,172.84999999999997,376.272,208.808,1355.602198724508,604.9750400569438
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,256,256,36.9144850410521,6.198962750844657,329.1750272893773,162.35861538461538,341.269,173.86,2305.086865166425,1055.3311636264325
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,512,512,56.32604984566569,12.416610863991082,344.6528621978022,178.46656000000002,406.561,239.961,4472.931245499372,2230.832476190567
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,1024,1024,88.07182591408491,27.516255971975625,343.83529298864494,178.25726785714284,356.452,190.445,9791.379387838364,4991.204019297123
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,1,2048,2048,169.61952997371554,56.23732661223039,371.224414283217,205.95055752212383,441.776,275.778,21137.477850786683,11636.20881803584
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,128,128,30.28777474537492,3.189435281790793,328.78692063492065,163.57514285714288,346.529,181.125,1313.7568800463678,572.5132109825611
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,256,256,56.42912024632096,6.376501872669905,338.20172793040297,172.82330769230774,352.6,186.651,2361.278492758274,1123.3517310707568
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,512,512,86.72864781692624,12.757631161250174,356.2846483516484,191.0810769230769,370.155,204.691,4794.4223174119,2484.0543724637027
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,1024,1024,173.9146658219397,25.632456867955625,384.0939088991024,218.81113461538465,402.984,237.306,10149.183183413268,5689.091043359519
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,2,2048,2048,333.5243100300431,60.16508485097438,417.6572151031351,252.0766446280992,436.253,269.652,25430.91270457936,15250.64100041151
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,128,128,57.03095206990838,3.1634491393342614,341.6448571428572,175.59085714285715,362.03100000000006,195.971,1358.6248308358197,614.5682007768154
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,256,256,100.69582797586918,6.408128564245999,373.5310615384616,207.4854615384616,425.80000000000007,259.74,2590.8113663709164,1348.6556454389097
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,512,512,167.20093274489045,12.94919708976522,402.7714457707044,236.5358461538462,569.279,402.897,5398.936908999682,3074.966933327913
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,1024,1024,329.21173283830285,30.448078798130155,418.2630922981039,252.1495081967213,434.572,267.921,12919.638725996494,7690.561957978249
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,4,2048,2048,664.9522027000785,82.2107902080752,445.932349705346,279.67855151515147,566.9399999999999,400.03,36951.88706324554,23073.484741970777
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,128,128,102.1127700805664,3.203820704948157,387.7852857142857,221.4732857142857,430.975,264.396,1519.4957408149244,775.1566010150909
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,8,256,256,166.09814018011093,6.597626097034663,421.2487468487395,254.93835714285711,570.345,403.766,3110.9894529025555,1784.5686717658043
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,128,128,179.6662169508636,3.391468772199005,436.8467142857143,270.55571428571426,563.094,396.785,1691.1761504976748,946.9450565781592
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,16,256,256,324.68068692833185,8.21320653008297,443.0260681114552,276.7426470588236,566.016,399.707,3927.927457432033,2352.313211091757
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,128,128,324.71847301349044,4.239979265257716,423.170408080808,256.94544444444443,454.871,288.562,2066.446012697458,1156.2548293955326
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,1,torch.float16,32,256,256,649.4017387740314,11.28140007192269,476.2093433333333,309.944,554.976,388.667,5638.601773562431,3564.356471422433
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,128,128,25.73695592582225,3.1795004243031144,467.4723571428571,362.4843571428571,491.701,386.701,1859.7711461093425,1360.749083381891
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,256,256,36.81435296311975,6.193399745970964,461.2020321428572,356.2103571428572,478.235,372.965,3224.407441199304,2410.385340441704
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,512,512,57.86571372300386,12.37743425788358,487.42072769230776,382.4587276923078,550.758,445.758,6323.358363901138,4879.795175420761
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,1024,1024,88.00579374656081,24.802363127004355,522.2642452187029,417.314091372549,921.192,816.192,13297.228964601754,10541.948600986718
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,1,2048,2048,170.59777583926916,52.24960424471647,567.690577719559,462.74356837376456,902.871,797.871,30056.80906039858,24415.56736013222
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,128,128,36.88543289899826,3.192088037263602,483.0307678571429,378.0607678571429,504.976,399.976,1929.716884148836,1430.7758093836308
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,256,256,57.88755975663662,6.383449098095298,517.6807879120879,412.7275879120879,699.7180000000001,594.7180000000001,3615.628599089384,2801.903473336458
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,512,512,87.59576315060258,13.258261688053608,544.4696056832695,439.5161574074074,725.263,620.263,7603.593286682844,6055.1918989923
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,1024,1024,171.24696681275964,25.79078732430935,596.838097994947,491.89906095791,783.836,678.836,15784.619850697756,12924.689999755145
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,2,2048,2048,333.50020507350564,59.82986177271232,624.16965972834,519.2324750688705,776.0070000000001,671.0070000000001,37716.49224734163,31288.74888592076
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,128,128,55.15777738764882,3.1951672472059727,585.3738214285714,480.4218214285714,704.375,599.375,2331.9242206494805,1833.0641706073284
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,256,256,106.06000665575266,6.433966727927327,567.073723076923,462.134923076923,592.742,487.742,3954.022962409973,3140.405849640369
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,512,512,166.76277993246913,12.85295725101605,607.4560333740334,502.6253190883191,634.938,529.992,8169.248175375938,6675.04196376276
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,1024,1024,326.816531829536,30.482011470012367,665.3090206776311,560.4874449564772,929.406,824.406,20909.37438242412,17528.50783350587
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,4,2048,2048,656.5309311263263,82.19625492114574,695.7650505426715,591.1989519897772,930.496,825.55,57689.71557334853,48931.94013838649
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,8,128,128,94.68420688062906,3.2043953519314528,641.3594027777777,536.994625,672.2729999999999,567.867,2546.568094132662,2050.512531778097
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,8,256,256,174.2792190052569,6.597184396814555,552.1112528011205,447.7482380952381,710.3829999999999,605.977,4105.599976135969,3244.283363971472
mistralai/Mistral-7B-v0.1,Accelerate,NVIDIA A100-SXM4-40GB,2,torch.float16,16,128,128,172.6640141569078,3.393093888182193,407.71860119047614,303.3302678571428,426.581,322.175,1593.002694634199,1096.8411325650216
