active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP Size,DP Size,Precision,Batch Size
365512.5,583786.501213789,1226.5520134228188,1416.0,1252.0,1308.25,1959.015100671141,2152.0,1984.0,2043.0,369.5771812080537,396.0,374.0,384.0,304.0563850146812,304.056640625,304.056640625,304.056640625,305.76682112520973,305.767578125,305.767578125,305.767578125,23.098573825503358,24.75,23.375,24.0,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,296.7545132637024,9.089262241840364,8.1625474691391,19.47134422063826,46.27193856239319,0.5042846202850342,0.1129832527637481,0.0673048496246337,0.2415697216987609,2.386682748794556,0.0551874637603759,2133.9827085873626,867.909293669715,1266.0734149176474,921.8618015626676,2266.6391045589658,1553.809693073673,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,2,1,fp8,32.0
306737.5002567768,306737.5002567768,4907.8,5411.0,5095.0,5331.6,4907.8,5411.0,5095.0,5331.6,83.424,99.0,87.25,98.375,1353.3169453125,1401.4384765625,1384.1875,1392.515625,1353.3169453125,1401.4384765625,1384.1875,1392.515625,83.424,99.0,87.25,98.375,351722,351.722,152.0,1250.2499999999998,5135,45,221270,221.27,197.5,493.0,1133,11,61.66511845588684,24.283927906274798,24.15414655208588,43.64594358205795,53.06458377838135,2.467522621154785,0.5901271734237671,0.5339596271514893,0.8400354981422422,1.4207565784454346,0.1484384536743164,9291.995448121928,3588.252249256428,5703.7431988655,535.3259735856292,1386.258870415225,872.1021154684006,meta-llama/Llama-3.3-70B-Instruct,vLLM,AMD Instinct MI300X,4,1,1,2,bfloat16,1024.0
134545.5,224912.50084280968,1093.8658536585365,1308.0,1130.0,1253.75,1828.5569105691056,2045.0,1864.5,1991.0,331.479674796748,386.0,348.0,371.5,304.7091630144817,304.734375,304.734375,304.734375,306.4189572217988,306.4453125,306.4453125,306.4453125,20.71747967479675,24.125,21.75,23.21875,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,121.59317708015442,7.183259547233582,6.403138875961304,16.399374616146087,36.16553592681885,0.4016897678375244,0.1030395281314849,0.0599979162216186,0.2766172170639038,2.022757053375244,0.046581745147705,5208.096500205337,2118.1780605191248,3089.918439686212,355.16107821922384,873.2566930796008,598.6284766372462,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,2,1,1,1,fp8,64.0
227691.0002810955,365554.5007815361,1214.352,1414.0,1238.0,1357.3,1949.624,2153.0,1972.0,2093.3,362.37333333333333,396.0,368.0,384.0,304.62854166666665,304.62890625,304.62890625,304.62890625,306.33874479166667,306.33984375,306.33984375,306.33984375,22.648333333333333,24.75,23.0,24.0,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,185.86331295967105,10.959382274150848,9.75700306892395,23.786614418029785,56.0875780582428,0.6578922271728516,0.1351035549640655,0.0893428325653076,0.3433477878570556,2.017686367034912,0.0581879615783691,3407.175896716142,1385.7280164584445,2021.4478802576973,577.2499534661196,1419.3204614978338,972.962076855302,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,2,1,fp8,64.0
97886.5,165885.50020694733,1063.983695652174,1337.0,1100.0,1278.65,1803.1032608695648,2076.0,1839.0,2017.65,313.45652173913044,390.0,334.0,372.0,305.0260328209919,305.044921875,305.044921875,305.044921875,306.7354417883831,306.755859375,306.755859375,306.755859375,19.591032608695652,24.375,20.875,23.25,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,90.74019026756288,10.194276935815813,8.995114207267761,22.384501862525937,47.4939558506012,0.6450092792510986,0.127758649110794,0.0941340923309326,0.3012598276138305,1.89147424697876,0.0512933731079101,6978.925194367554,2838.389463814792,4140.535730552761,261.9510827262148,644.0754640037403,441.5218536674199,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,2,1,1,1,fp8,128.0
162190.5,261725.50023913383,1205.8773234200744,1422.0,1226.0,1364.0,1945.914498141264,2164.0,1968.0,2103.6,348.9888475836431,396.0,356.0,384.0,304.92738586198885,304.927734375,304.927734375,304.927734375,306.6372778229554,306.638671875,306.638671875,306.638671875,21.811802973977695,24.75,22.25,24.0,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,132.85118412971497,14.751189139127732,13.087994933128355,32.181874740123746,71.540682554245,0.866295576095581,0.1758442986011505,0.1269677877426147,0.3583657741546631,2.169236421585083,0.0656983852386474,4766.754652195502,1938.680499441572,2828.07415275393,413.2927716959678,1016.188713286174,696.610179150399,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,2,1,fp8,128.0
80337.0002810955,136667.50134396553,1050.156862745098,1280.0,1093.0,1252.6,1786.5032679738565,2018.0,1832.0,1989.0,296.8627450980392,386.0,314.0,366.0,305.0569278492647,305.080078125,305.080078125,305.080078125,306.7659505208333,306.791015625,306.791015625,306.791015625,18.55392156862745,24.125,19.625,22.875,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,74.7706503868103,15.403278025388715,13.502411842346191,34.8804192662239,60.96490216255188,0.8685948848724365,0.1766314895153045,0.1413108110427856,0.3320644378662108,2.086636781692505,0.063481330871582,8469.486312128027,3444.613610655892,5024.872701472134,215.8127136240137,530.632178415434,363.7550506476101,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,2,1,1,1,fp8,
132530.56947422028,213579.65895557404,1215.8761467889908,1425.0,1246.0,1393.0,1959.4449541284405,2168.0,1989.0,2137.0,330.8807339449541,394.0,340.0,386.0,305.0991166141055,305.099609375,305.099609375,305.099609375,306.80868334288994,306.810546875,306.810546875,306.810546875,20.68004587155963,24.625,21.25,24.125,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,107.8816373348236,21.474086378335954,18.87389814853668,48.838972854614255,84.8486602306366,1.2317030429840088,0.2569295501708984,0.2024626731872558,0.5268451333045959,2.50091552734375,0.0809547901153564,5870.035120384516,2387.394243940181,3482.640876444335,337.26529951027766,829.255225875437,568.4649159213923,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,2,1,fp8
283154.5006785393,359384.0007352829,1803.531847133758,2256.0,1930.0,2103.4,2289.0700636942674,2743.0,2415.0,2588.35,154.89331210191082,189.0,169.5,178.675,652.6420307523886,652.642578125,652.642578125,652.642578125,653.7821581409236,653.783203125,653.783203125,653.783203125,38.723328025477706,47.25,42.375,44.66875,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,155.52023696899414,4.776375648975372,4.068884015083313,11.64303768873214,27.711658239364624,0.2450098991394043,0.090755065202713,0.0473392009735107,0.1375182032585143,2.107347011566162,0.0452251434326171,4071.939525955416,1656.0931555894465,2415.84637036597,567.5060688827069,1395.3625647831263,956.5386364998892,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,4,1,1,1,fp8,32.0
530774.0028750896,668910.0036363602,1849.3867595818813,2588.0,1848.0,2095.4,2330.696864111498,3072.0,2329.0,2577.05,183.95731707317074,194.5,185.5,190.675,652.1998788654181,652.2001953125,652.2001953125,652.2001953125,653.3401772103658,653.3408203125,653.3408203125,653.3408203125,45.989329268292686,48.625,46.375,47.66875,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,285.7515559196472,8.709028820276261,7.825800538063049,18.760398685932152,43.92903685569763,0.4972364902496338,0.0960433278083801,0.0615253448486328,0.1821609735488891,2.135873556137085,0.0548110008239746,2216.1524124056705,901.3284255656836,1314.823986839987,1056.2809858628168,2597.143936217212,1780.3749235090618,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,4,1,fp8,32.0
185320.50225925448,234227.00280714035,1816.8676470588236,2363.0,1888.5,2128.85,2296.343137254902,2844.0,2369.0,2608.85,156.88235294117644,192.0,168.0,178.0,652.7649308746936,652.7666015625,652.7666015625,652.7666015625,653.9044835707721,653.9072265625,653.9072265625,653.9072265625,39.220588235294116,48.0,42.0,44.5,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,100.35526418685912,5.92430514907837,5.198328852653503,13.521970665454852,29.216368436813354,0.3334040641784668,0.0909216690063476,0.0505896806716918,0.2050212025642394,2.0528783798217773,0.0458133220672607,6310.271863973853,2566.442349455997,3743.829514517856,369.86968066831054,909.42165124144,623.4200115703751,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,4,1,1,1,fp8,64.0
323394.50010585785,406988.0010311604,1858.58908045977,2592.0,1862.0,2235.3,2339.011494252873,3071.0,2341.5,2716.0,178.43103448275863,196.5,181.5,189.5,652.3293008036998,652.330078125,652.330078125,652.330078125,653.4693982354526,653.470703125,653.470703125,653.470703125,44.60775862068966,49.125,45.375,47.375,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,172.41018176078796,10.112083750009536,9.09510862827301,21.82375485897064,51.32116150856018,0.6320981979370117,0.1118037056922912,0.0676020383834838,0.2525153160095215,1.8323743343353271,0.0573489665985107,3673.037134655044,1493.8560899921115,2179.1810446629324,642.6779157532744,1580.1922728694356,1083.241732469093,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,1,1,4,1,fp8,64.0
133712.50035119057,169738.50043606758,1782.8333333333333,2360.0,1846.5,2100.55,2263.18,2840.0,2326.5,2582.0,146.89,187.0,157.0,175.5,653.9638932291666,653.9658203125,653.9658203125,653.9658203125,655.0997005208334,655.1025390625,655.1025390625,655.1025390625,36.7225,46.75,39.25,43.875,375713,375.713,135.5,1444.4999999999995,6170,18,257556,257.556,229.0,554.05,1297,15,73.49425935745239,8.359734748601914,7.265329837799072,19.03414363861084,38.20702242851257,0.539776086807251,0.1026691620349884,0.0897663831710815,0.229848825931549,1.1193857192993164,0.0506527423858642,8616.577750923152,3504.4369757824297,5112.140775140723,268.03538533556446,659.0353182844414,451.777022450827,mistralai/Mixtral-8x7B-Instruct-v0.1,vLLM,AMD Instinct MI300X,4,1,1,1,fp8,128.0
