active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP Size,DP Size,Precision,Batch Size
59356.7485,59356.7485,422.46796085409255,492.859,425.792,462.968,422.46796085409255,492.859,425.792,462.968,73.86832740213524,88.0,77.0,86.0,88896.6875,88896.6875,88896.6875,88896.6875,88896.6875,88896.6875,88896.6875,88896.6875,73.86832740213524,88.0,77.0,86.0,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,138.85896944999695,2.161039481639862,1.921875238418579,4.800465250015258,11.55706238746643,0.1464955806732177,0.032395967721939,0.0279076099395751,0.0534037709236145,0.2455761432647705,0.0252501964569091,4133.63286702696,1593.4872689637757,2540.145598063185,103.41041077227555,268.25484024043027,168.28195717874132,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,bfloat16,16.0
40861.05958704544,40861.05958704544,352.2505129310345,415.261,354.773,385.09725,352.2505129310345,415.261,354.773,385.09725,70.77586206896552,85.0,73.0,82.0,89176.6875,89176.6875,89176.6875,89176.6875,89176.6875,89176.6875,89176.6875,89176.6875,70.77586206896552,85.0,73.0,82.0,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,114.57772755622864,1.786995656490326,1.5825599431991575,3.959595477581024,9.577128410339355,0.1219360828399658,0.0285843985080719,0.0252434015274047,0.0482994437217712,0.1115269660949707,0.0226924419403076,5009.629814121731,1931.178115671848,3078.4516984498828,71.18750712038745,184.6660622183099,115.84494187219802,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,fp8,16.0
39429.579,39429.579,433.2920769230769,507.179,437.553,482.02775,433.2920769230769,507.179,437.553,482.02775,69.02197802197803,94.0,70.0,85.94999999999999,88926.69848901099,88928.6875,88926.6875,88926.6875,88926.69848901099,88928.6875,88926.6875,88926.6875,69.02197802197803,94.0,70.0,85.94999999999999,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,89.63199067115784,2.7353553609848023,2.3944091796875,6.143033671379088,14.604328632354736,0.1248443126678466,0.0374263575077056,0.0298457145690917,0.0667189002037047,0.4784245491027832,0.0269336700439453,6403.874283076719,2468.649846367868,3935.22443670885,68.69360374360619,178.1966782663714,111.78655995373128,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,bfloat16,32.0
27976.7775,27976.7775,354.1364240506329,416.45,358.568,393.7254,354.1364240506329,416.45,358.568,393.7254,62.29746835443038,84.0,63.0,79.15,89146.6875,89146.6875,89146.6875,89146.6875,89146.6875,89146.6875,89146.6875,89146.6875,62.29746835443038,84.0,63.0,79.15,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,77.88671231269836,2.3896871638298034,2.106699585914612,5.233481061458587,12.83587646484375,0.1132361888885498,0.0347095601558685,0.0298414230346679,0.0598433732986449,0.1447186470031738,0.0244524478912353,7369.575412241639,2840.921043266644,4528.654368974995,48.74070980083346,126.43728250553622,79.31679197781823,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,fp8,32.0
28764.709000000003,28764.709000000003,435.8289242424243,613.735,438.4505,494.1756,435.8289242424243,613.735,438.4505,494.1756,61.55303030303031,92.0,62.0,86.44999999999999,88822.99053030302,88824.6875,88824.6875,88824.6875,88822.99053030302,88824.6875,88824.6875,88824.6875,61.55303030303031,92.0,62.0,86.44999999999999,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,64.84689283370972,3.8546475908756257,3.43606436252594,8.544149827957153,20.25608730316162,0.1747558116912841,0.0480815188884735,0.0364081859588623,0.0815169811248779,0.2443032264709472,0.0310025215148925,8851.495806775472,3412.1912451135363,5439.3045616619365,50.11343189452119,129.9982329280969,81.55065178809375,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,bfloat16,64.0
21249.596069171188,21249.596069171188,363.2409572649572,442.088,367.733,412.6094,363.2409572649572,442.088,367.733,412.6094,56.69230769230769,87.0,56.0,78.19999999999999,89043.2857905983,89046.6875,89044.6875,89046.6875,89043.2857905983,89046.6875,89044.6875,89046.6875,56.69230769230769,87.0,56.0,78.19999999999999,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,57.26124453544617,3.430517419576645,2.9913121461868286,7.660862815380096,17.238309621810913,0.1538724899291992,0.0448713870048523,0.0349128246307373,0.0865318775177002,0.1839730739593505,0.0279881954193115,10024.092292382578,3864.2191903989833,6159.873101983596,37.02071817929725,96.03469096204267,60.24460075972348,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,fp8,64.0
23844.035000000003,23844.035000000003,462.99097087378647,699.487,462.721,539.1736,462.99097087378647,699.487,462.721,539.1736,58.8252427184466,92.0,58.0,87.0,90048.84283980583,90116.6875,90116.6875,90116.6875,90048.84283980583,90116.6875,90116.6875,90116.6875,58.8252427184466,92.0,58.0,87.0,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,50.25956892967224,5.744375102519989,4.994439959526062,12.707929098606108,27.86778426170349,0.3669264316558838,0.0604801499843597,0.0633896589279174,0.0922390699386595,0.2125508785247802,0.0373110771179199,11420.551592935104,4402.544723565399,7018.006869369706,41.54070962661501,107.75990870881728,67.60007881561117,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,bfloat16,128.0
18655.826,18655.826,373.11652,508.716,384.8605,463.2975,373.11652,508.716,384.8605,463.2975,50.36,84.0,52.0,76.19999999999999,89917.3275,89968.6875,89968.6875,89968.6875,89917.3275,89968.6875,89968.6875,89968.6875,50.36,84.0,52.0,76.19999999999999,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,48.579755783081055,5.660335751771927,4.888416647911072,13.451788687705992,25.132529258728027,0.336247444152832,0.0654250013828277,0.0594158172607421,0.110358715057373,0.615983247756958,0.0334703922271728,11815.456680412237,4554.777940589443,7260.678739822793,32.50189201243223,84.3124960455552,52.89101898945912,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,fp8,128.0
21471.76412142444,21471.76412142444,493.6037701149425,744.133,501.148,646.7565000000002,493.6037701149425,744.133,501.148,646.7565000000002,60.80459770114943,91.0,63.0,85.7,96576.52658045976,97366.6875,97366.6875,97366.6875,96576.52658045976,97366.6875,97366.6875,97366.6875,60.80459770114943,91.0,63.0,85.7,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,41.832600831985474,8.870744032621383,7.864477038383484,19.73782418966293,35.141103982925415,0.4984793663024902,0.0866625783443451,0.0819493532180786,0.1459056973457336,0.3390436172485351,0.0491831302642822,13721.164560275727,5289.415326785409,8431.749233490318,37.407775929672255,97.03874958839624,60.87446805536495,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,bfloat16,
16878.7935,16878.7935,406.71791566265057,654.58,411.332,471.7711,406.71791566265057,654.58,411.332,471.7711,51.12048192771084,88.0,50.0,79.89999999999999,96958.9766566265,97594.6875,97594.6875,97594.6875,96958.9766566265,97594.6875,97594.6875,97594.6875,51.12048192771084,88.0,50.0,79.89999999999999,352722,352.722,153.0,1251.2499999999998,5136,46,221270,221.27,197.5,493.0,1133,11,40.03738641738892,8.73362073111534,7.73350977897644,19.477262103557575,34.706682443618774,0.502389669418335,0.0820856268405914,0.0836355686187744,0.1194092988967895,0.3535261154174804,0.0484194755554199,14336.40033383162,5526.584520109901,8809.815813721718,29.40597342820109,76.28143670628644,47.8529649412285,meta-llama/Llama-3.1-8B-Instruct,vLLM,NVIDIA GH200 480GB,1,1,1,1,fp8,
