,input_tokens,output_tokens,latency,latency_with_queue,decode_time,queue_time,ttft
639,359,278,24.939995765686035,65.38009762763977,24.827073574066162,40.440101861953735,0.10932803153991699
640,1166,441,33.205886363983154,73.761146068573,33.05056095123291,40.555259704589844,0.15326261520385742
641,935,264,23.667365550994873,64.48124289512634,23.531623601913452,40.81387734413147,0.13216376304626465
642,308,24,2.030205726623535,43.032225370407104,1.915433645248413,41.00201964378357,0.11132931709289551
643,384,124,10.895298957824707,51.89726543426514,10.780521392822266,41.00196647644043,0.11132931709289551
644,95,205,18.908108234405518,60.077704191207886,18.83962392807007,41.16959595680237,0.06514263153076172
645,89,241,21.583804845809937,62.753357887268066,21.515262365341187,41.16955304145813,0.06514263153076172
646,288,650,39.251245737075806,80.54269075393677,39.164008378982544,41.29144501686096,0.08655166625976562
647,30,130,11.853282928466797,53.237390995025635,11.788715839385986,41.38410806655884,0.0612185001373291
648,125,219,19.875272512435913,61.259342193603516,19.81057047843933,41.3840696811676,0.0612185001373291
649,49,325,27.50982975959778,69.01074481010437,27.455684185028076,41.50091505050659,0.05090022087097168
650,96,60,5.008197546005249,46.56604266166687,4.94702935218811,41.55784511566162,0.057708024978637695
651,45,77,6.563826322555542,48.12163281440735,6.502796173095703,41.55780649185181,0.057708024978637695
652,151,171,16.36002206802368,58.13004922866821,16.295897006988525,41.77002716064453,0.06066608428955078
653,290,245,22.318514823913574,64.15552997589111,22.168490409851074,41.83701515197754,0.14656662940979004
654,593,349,28.513338565826416,70.35029768943787,28.364110946655273,41.83695912361145,0.14656662940979004
655,246,123,11.492364168167114,53.32924747467041,11.342350482940674,41.836883306503296,0.14656662940979004
656,42,393,30.590266704559326,72.57945466041565,30.537999153137207,41.98918795585632,0.049994707107543945
657,618,305,26.389174938201904,68.43454694747925,26.26696276664734,42.045372009277344,0.11892271041870117
658,89,197,18.334239959716797,60.37953424453735,18.21178960800171,42.04529428482056,0.11892271041870117
659,89,612,37.797905921936035,79.84315609931946,37.678303480148315,42.04525017738342,0.11892271041870117
660,332,46,3.9948904514312744,46.16509222984314,3.902285099029541,42.170201778411865,0.0892786979675293
661,354,55,4.853278398513794,47.1683566570282,4.7646777629852295,42.315078258514404,0.08505558967590332
662,85,580,36.76832938194275,79.0833466053009,36.68248271942139,42.315017223358154,0.08505558967590332
663,423,74,6.7821266651153564,49.18791961669922,6.692500829696655,42.40579295158386,0.08623051643371582
664,421,103,9.191365480422974,51.68965554237366,9.014296054840088,42.498290061950684,0.17357730865478516
665,1001,138,13.583725214004517,56.08195352554321,13.4066743850708,42.498228311538696,0.17357730865478516
666,373,100,8.737168312072754,51.41526389122009,8.644413471221924,42.67809557914734,0.08948087692260742
667,31,93,8.147380352020264,50.82541012763977,8.054553508758545,42.67802977561951,0.08948087692260742
668,1230,88,7.683045387268066,50.506762981414795,7.475970983505249,42.82371759414673,0.2035846710205078
669,266,266,23.92138981819153,66.74498271942139,23.714263439178467,42.82359290122986,0.2035846710205078
670,937,365,29.00440502166748,71.82794642448425,28.680194854736328,42.82354140281677,0.3215196132659912
671,57,465,32.68687915802002,75.71974205970764,32.57327914237976,43.03286290168762,0.11210465431213379
672,67,308,25.910622119903564,69.11168837547302,25.753102779388428,43.20106625556946,0.15467357635498047
673,1113,325,26.678073167800903,69.8790991306305,26.520536422729492,43.20102596282959,0.15467357635498047
674,1841,87,7.672570705413818,51.1332745552063,7.395287036895752,43.46070384979248,0.2738180160522461
675,37,68,5.9656453132629395,49.638831615448,5.901214122772217,43.67318630218506,0.061173200607299805
676,50,118,11.49441933631897,55.16756629943848,11.42838978767395,43.67314696311951,0.061173200607299805
677,73,79,6.657914876937866,50.398234605789185,6.59398341178894,43.74031972885132,0.06058526039123535
678,67,338,26.912498235702515,70.65277290344238,26.849284887313843,43.74027466773987,0.06058526039123535
679,1004,660,37.679187297821045,81.48609685897827,37.54318070411682,43.80690956115723,0.13550138473510742
680,1163,383,29.014946460723877,72.963299036026,28.858190536499023,43.948352575302124,0.15427279472351074
681,55,152,14.224648237228394,58.33317422866821,14.163600206375122,44.10852599143982,0.0574040412902832
682,53,15,1.0147924423217773,45.1232750415802,0.953808069229126,44.10848259925842,0.0574040412902832
683,33,37,2.912801504135132,47.084494829177856,2.8573100566864014,44.171693325042725,0.052129268646240234
684,38,236,21.14696717262268,65.37723183631897,21.037437200546265,44.23026466369629,0.10590696334838867
685,36,35,2.6438024044036865,46.87402677536011,2.534449815750122,44.23022437095642,0.10590696334838867
686,566,290,24.480185508728027,68.71037101745605,24.37105441093445,44.23018550872803,0.10590696334838867
687,345,146,13.822727918624878,58.214369773864746,13.740478038787842,44.39164185523987,0.07884621620178223
688,29,122,11.829538345336914,56.220972776412964,11.747223138809204,44.39143443107605,0.07884621620178223
689,94,27,1.9696991443634033,46.44561433792114,1.9091379642486572,44.47591519355774,0.057067155838012695
690,230,165,15.420150995254517,59.958982944488525,15.35043454170227,44.53883194923401,0.06618547439575195
691,106,84,7.34433650970459,51.955028772354126,7.2855446338653564,44.610692262649536,0.055489301681518555
692,59,339,26.795637845993042,71.56711888313293,26.720290422439575,44.77148103713989,0.07246136665344238
693,179,262,22.921635627746582,67.69307732582092,22.8457190990448,44.77144169807434,0.07246136665344238
694,31,407,29.542237043380737,74.31363105773926,29.467979431152344,44.77139401435852,0.07246136665344238
695,230,73,6.352210760116577,51.20192861557007,6.284572601318359,44.84971785545349,0.06425905227661133
696,35,84,7.8061394691467285,52.7258026599884,7.7502617835998535,44.919663190841675,0.05235695838928223
697,45,53,4.806663990020752,49.78432893753052,4.754087209701538,44.977664947509766,0.0491938591003418
698,38,41,3.873486280441284,48.90640473365784,3.784118413925171,45.03291845321655,0.08591270446777344
699,397,377,28.284342288970947,73.31722164154053,28.196394681930542,45.03287935256958,0.08591270446777344
700,33,225,20.50077724456787,65.62568664550781,20.37323498725891,45.12490940093994,0.12384033203125
701,725,46,4.194870471954346,49.319743633270264,4.067619562149048,45.12487316131592,0.12384033203125
702,90,265,22.99340534210205,68.1181960105896,22.866272687911987,45.12479066848755,0.12384033203125
703,228,27,2.21877121925354,47.5716769695282,2.0443832874298096,45.35290575027466,0.17096328735351562
704,1051,29,2.4242606163024902,47.777119159698486,2.249906539916992,45.352858543395996,0.17096328735351562
