,input_tokens,output_tokens,latency,latency_with_queue,decode_time,queue_time,ttft
0,46,232,15.239288330078125,15.34194016456604,15.150022745132446,0.10265183448791504,0.08404731750488281
1,111,238,15.568154573440552,15.670206069946289,15.478957176208496,0.1020514965057373,0.08404731750488281
2,68,164,11.291793584823608,11.393749713897705,11.202760934829712,0.10195612907409668,0.08404731750488281
3,92,133,9.621325254440308,9.723209142684937,9.532650709152222,0.1018838882446289,0.08404731750488281
4,262,78,6.638746976852417,6.740551471710205,6.550275564193726,0.10180449485778809,0.08404731750488281
5,353,77,6.55460786819458,6.656324863433838,6.466218709945679,0.10171699523925781,0.08404731750488281
6,517,299,19.33811855316162,19.439717054367065,19.248718976974487,0.10159850120544434,0.08404731750488281
7,818,31,2.8938348293304443,2.995325803756714,2.7233030796051025,0.10149097442626953,0.16764307022094727
8,167,354,22.863078117370605,23.050713300704956,22.776183605194092,0.18763518333435059,0.08137154579162598
9,74,243,15.917400598526001,16.104961156845093,15.830799341201782,0.1875605583190918,0.08137154579162598
10,848,375,24.00327157974243,24.19076371192932,23.91622042655945,0.18749213218688965,0.08137154579162598
11,164,32,2.931875705718994,3.1192307472229004,2.8474695682525635,0.18735504150390625,0.08137154579162598
12,412,295,19.09220004081726,19.279481410980225,19.00545620918274,0.18728137016296387,0.08137154579162598
13,373,64,5.418730020523071,5.605915546417236,5.250820875167847,0.18718552589416504,0.16361784934997559
14,55,43,4.095027923583984,4.364831447601318,4.00996470451355,0.269803524017334,0.08091449737548828
15,741,290,18.68104910850525,18.950788974761963,18.594653844833374,0.26973986625671387,0.08091449737548828
16,78,449,28.89474654197693,29.16435980796814,28.80825400352478,0.26961326599121094,0.08091449737548828
17,122,67,5.552967071533203,5.822519302368164,5.467716455459595,0.26955223083496094,0.08091449737548828
18,747,456,29.35061550140381,29.6201012134552,29.26398229598999,0.2694857120513916,0.08091449737548828
19,2287,256,16.99789261817932,17.267263889312744,16.74251890182495,0.26937127113342285,0.24996137619018555
20,274,210,13.692631483078003,14.128922462463379,13.604824304580688,0.436290979385376,0.08279967308044434
21,526,402,25.946404457092285,26.382617235183716,25.857869863510132,0.43621277809143066,0.08279967308044434
22,53,459,29.52082061767578,29.95691990852356,29.43246865272522,0.4360992908477783,0.08279967308044434
23,64,232,15.133522987365723,15.56955361366272,15.045668601989746,0.43603062629699707,0.08279967308044434
24,88,470,30.125094413757324,30.561062335968018,30.036750316619873,0.43596792221069336,0.08279967308044434
25,1445,275,17.893158197402954,18.32905149459839,17.720229625701904,0.43589329719543457,0.167405366897583
26,1294,425,27.298948764801025,27.818886518478394,27.20950961112976,0.5199377536773682,0.08318257331848145
27,72,287,18.429704666137695,18.949486017227173,18.341001272201538,0.5197813510894775,0.08318257331848145
28,226,212,13.981837511062622,14.501553058624268,13.810283899307251,0.5197155475616455,0.16640830039978027
29,168,47,4.356505632400513,4.960748910903931,4.2704126834869385,0.604243278503418,0.08180737495422363
30,54,778,48.55605125427246,49.16021728515625,48.47000026702881,0.6041660308837891,0.08180737495422363
